timestamp,source_type,artifact_type,domain,subdomain_count,subdomain_age_days,domain_reputation_score,cvss_base_score,exploit_availability,exploit_maturity,cve_age_days,exposure_frequency,leak_severity,has_credentials,paste_site_mentions,ct_log_anomaly,ssl_days_remaining,open_ports_count,service_version_outdated,dns_record_type_count,is_wildcard_dns,github_leak_count,anomaly_score,exposure_velocity,risk_score
01/01/26 20:43,GitHub,Secret_Token,starkindustries.io,5,47,0.247,7.7,0,None,78,6,High,1,2,0,296,2,0,7,0,8,0,9.46,3
18/11/25 15:02,DNS,Zone_Transfer,cyberdyne.systems,6,406,0.902,4.1,0,None,48,3,Medium,1,2,0,252,3,0,13,0,0,0,1.14,1
20/11/25 18:00,GitHub,Password,orbitalx.space,2,98,0.819,7,0,None,662,7,Critical,1,2,0,212,6,0,8,0,1,0,2.47,2
23/01/26 12:51,CVE,Vulnerability,umbrellacorp.org,6,204,0.628,6.4,0,None,26,1,Low,0,0,0,280,2,0,1,0,2,0,1.96,0
19/10/25 10:30,CT_Log,Wildcard_Cert,genisys.ai,2,218,0.843,3.6,0,None,48,1,Critical,0,0,0,73,3,0,7,0,0,0,1.11,0
09/01/26 10:21,GitHub,Source_Code,cyberdyne.systems,1,59,0.932,2.3,0,None,228,3,High,0,0,0,175,2,0,7,0,4,0,5.45,1
01/02/26 16:58,CVE,Vulnerability,initech.io,5,2,0.776,,1,Functional,8,2,Medium,0,0,0,224,10,1,6,0,0,0,1.26,2
15/07/25 16:46,CT_Log,Certificate,umbrellacorp.org,2,52,0.946,2.3,0,None,338,2,Medium,0,0,1,1,1,0,2,0,0,0,3.05,0
03/10/25 10:07,Paste,Data_Dump,multivac.systems,2,336,0.337,6.2,0,None,59,4,High,0,6,0,124,7,0,1,0,1,0,2.87,1
10/04/25 11:03,CT_Log,Certificate,multivac.systems,5,53,0.597,3.7,0,None,705,2,High,0,1,0,358,3,0,7,0,0,0,2.25,1
18/08/25 11:54,CVE,Vulnerability,umbrellacorp.org,2,331,0.691,5.3,0,None,126,1,High,0,0,0,148,3,1,7,0,0,0,0.92,1
06/11/25 7:18,DNS,Zone_Transfer,initech.io,16,305,0.764,5.9,0,None,44,2,Low,0,1,0,205,9,0,10,0,0,0,0.7,0
08/03/26 0:57,CVE,Vulnerability,genisys.ai,5,292,0.513,6.1,1,Functional,309,1,Medium,0,0,0,258,3,0,1,0,0,0,0.48,2
29/05/25 11:05,GitHub,Secret_Token,wayneenterprises.com,3,120,0.594,6.6,0,None,63,4,High,1,3,0,200,3,0,5,1,11,0,7.44,2
23/02/26 3:21,GitHub,Secret_Token,starkindustries.io,5,16,0.242,8.9,1,Weaponized,502,6,Low,1,3,0,68,5,0,4,0,5,0,5.68,4
26/04/25 15:52,DNS,DNS_Record,globexinc.com,37,246,0.934,2.3,0,None,123,1,Medium,0,0,0,337,18,1,15,1,0,0,0.58,0
06/12/25 9:34,DNS,Subdomain,wayneenterprises.com,3,1137,0.479,3,1,POC,181,1,Medium,0,0,0,116,15,0,7,0,0,0,1.32,1
08/02/26 13:18,CT_Log,Certificate,hooli.com,4,8,0.546,6.2,1,Functional,116,1,High,0,0,0,172,2,0,4,0,0,0,1.01,2
05/01/26 12:55,DNS,Zone_Transfer,weyland-yutani.com,7,445,0.563,5.9,0,None,125,1,Medium,0,1,0,201,2,1,11,0,0,0,1.12,1
15/04/25 13:59,CVE,Exploit_Code,initech.io,1,1,0.684,4.9,1,POC,67,1,Medium,0,0,0,172,1,1,6,0,0,0,0.08,1
17/09/25 15:31,GitHub,Config,cyberdyne.systems,8,515,,6.2,0,None,397,15,Medium,1,1,0,187,6,0,6,0,1,0,28.54,3
17/11/25 6:11,GitHub,API_Key,acmecorp.com,6,234,0.171,8.8,0,None,263,2,High,0,0,0,272,2,0,8,0,1,0,2.58,1
08/10/25 15:56,GitHub,Source_Code,hooli.com,3,74,0.901,3,0,None,314,1,Medium,0,2,0,175,3,0,1,0,1,0,0.31,0
08/05/25 9:31,DNS,Subdomain,initech.io,12,75,0.776,4,1,POC,196,1,Medium,0,0,0,71,3,0,5,0,0,0,0.34,1
07/12/25 0:46,CVE,Vulnerability,globexinc.com,3,93,0.832,4.8,1,Functional,505,1,Low,0,0,0,82,1,0,7,0,0,0,1.66,1
06/04/25 1:42,DNS,Subdomain,cyberdyne.systems,15,500,1,3.3,0,None,860,1,Medium,0,0,0,213,7,1,3,1,0,0,1.93,1
08/05/25 6:48,DNS,Zone_Transfer,umbrellacorp.org,10,21,0.659,3.7,0,None,11,1,Medium,0,0,0,215,5,1,6,1,0,0,1.2,1
05/11/25 4:51,DNS,Wildcard_Entry,starkindustries.io,16,756,0.342,7.5,0,None,120,1,High,0,0,0,116,4,0,13,0,0,0,0.45,1
26/05/25 19:03,CVE,Vulnerability,initech.io,5,403,0.407,5.9,1,POC,23,1,High,0,0,0,155,8,0,3,0,0,0,1.8,2
07/06/25 14:23,CT_Log,Certificate,wayneenterprises.com,6,150,0.842,4.5,1,POC,437,2,Critical,0,0,0,81,4,0,3,0,0,0,1.82,2
18/05/25 22:53,GitHub,API_Key,nexustech.io,5,18,0.501,7.9,0,None,31,3,Medium,1,1,0,222,0,0,2,0,10,0,3.92,2
08/12/25 2:32,GitHub,Source_Code,initech.io,8,499,0.471,3.6,0,None,1,3,Medium,0,0,0,174,3,1,8,0,1,0,9.79,1
04/06/25 1:27,Paste,PII_Leak,starkindustries.io,4,90,0.746,5.7,0,None,54,7,Medium,1,12,0,88,4,1,8,0,2,0,14.55,2
17/01/26 11:22,GitHub,Source_Code,atlas-corp.org,7,102,0.566,5.7,0,None,483,1,High,1,0,1,148,2,0,2,0,1,0,3.56,2
04/07/25 22:20,CVE,Exploit_Code,globexinc.com,2,39,0.527,5.5,0,None,23,2,Medium,0,0,0,50,3,0,7,0,0,0,1.06,0
29/10/25 10:00,GitHub,Source_Code,globexinc.com,12,3,0.829,4.1,0,None,11,3,Medium,0,0,0,196,1,0,5,0,2,0,3.66,1
20/05/25 12:39,GitHub,Password,acmecorp.com,5,29,0.605,6.4,1,Weaponized,69,5,Critical,1,2,0,407,2,0,2,0,5,0,9.85,4
20/07/25 12:39,CVE,Exploit_Code,nexustech.io,6,452,0.39,6.8,1,Functional,25,1,Low,0,0,0,113,0,0,8,0,0,0,0.69,1
18/09/25 14:52,GitHub,Config,tyrell-corp.io,1,87,0.163,6.6,0,None,113,2,Critical,0,0,0,284,8,1,6,0,31,0,5.17,2
17/11/25 23:49,GitHub,Config,globexinc.com,3,191,0.674,0.9,0,None,623,3,Critical,1,4,0,160,6,1,3,0,2,0,1.55,2
12/04/25 1:39,CVE,CVE_Entry,atlas-corp.org,5,1,0.384,7.7,1,Weaponized,205,1,Critical,0,1,0,208,3,0,3,1,0,0,0.21,3
16/08/25 2:31,DNS,Subdomain,blackmesa.org,10,434,0.856,4.4,0,None,1034,1,High,0,0,0,291,3,0,6,0,0,0,1.09,1
21/09/25 4:40,CVE,CVE_Entry,soylentgreen.co,2,112,0.26,5.7,0,None,177,1,Medium,0,0,0,285,5,1,2,0,0,0,0,1
17/07/25 14:38,DNS,Subdomain,skynet-defense.io,27,1809,0.903,2.7,0,None,18,1,Medium,0,0,0,317,6,0,15,0,0,0,1.65,0
24/06/25 18:13,CT_Log,Cert_Anomaly,piedpiper.net,4,19,0.668,5.3,0,None,129,1,Low,0,0,0,387,4,0,8,0,0,0,0,0
18/09/25 9:17,Paste,Credential_Leak,acmecorp.com,3,273,0.559,7.9,0,None,2519,21,Critical,1,4,0,193,5,1,8,0,0,0,45.49,3
03/02/26 1:28,DNS,Wildcard_Entry,multivac.systems,25,51,0.28,6.8,1,POC,715,1,Low,0,0,0,202,11,0,6,1,0,0,1.21,2
08/04/25 22:13,DNS,Wildcard_Entry,atlas-corp.org,1,115,0.377,6,0,None,355,1,Critical,0,0,0,13,9,1,15,0,0,0,0.87,2
07/12/25 16:46,CVE,CVE_Entry,skynet-defense.io,6,79,0.579,6.8,1,POC,304,2,Medium,0,0,1,95,2,0,4,0,0,0,2.77,2
30/06/25 13:17,CVE,Vulnerability,genisys.ai,2,188,0.576,3.9,0,None,40,1,Critical,0,0,0,162,2,0,7,0,0,0,2.64,1
28/11/25 23:41,GitHub,Secret_Token,lexcorp.com,7,1,0.461,5.9,0,None,63,2,High,0,0,0,212,3,0,4,0,36,0,1.56,1
19/09/25 10:43,CVE,Exploit_Code,umbrellacorp.org,5,2,0.318,7.8,1,POC,42,1,Critical,0,0,0,136,5,0,1,0,0,0,0.81,2
30/11/25 18:41,Paste,Config_Dump,umbrellacorp.org,3,592,0.497,5.8,0,None,57,23,High,1,15,0,204,3,0,7,0,1,0,32.41,3
30/11/25 10:17,CT_Log,Certificate,oscorptech.com,6,341,0.649,2.1,0,None,337,2,High,0,0,1,1,3,0,1,0,0,0,1.31,1
28/10/25 2:32,GitHub,Source_Code,wayneenterprises.com,3,119,0.689,4.6,0,None,275,2,Medium,0,0,0,276,2,0,6,0,1,0,2.59,1
19/05/25 3:34,CVE,CVE_Entry,quantumleap.dev,1,346,0.953,3.3,0,None,13,2,High,0,0,0,314,6,1,7,0,2,0,2.5,0
05/07/25 12:51,CVE,Exploit_Code,multivac.systems,3,73,0.471,6.9,1,Functional,42,1,Medium,0,0,0,118,1,0,6,0,0,0,1.68,2
25/07/25 20:03,Paste,Data_Dump,nexustech.io,6,77,0.463,8,0,None,2691,1,Critical,1,4,0,331,5,0,1,0,0,0,0.56,3
17/03/26 12:38,CVE,CVE_Entry,nexustech.io,6,167,0.508,6.9,1,POC,9,1,Critical,1,1,0,152,2,1,4,0,0,0,0.69,3
24/01/26 23:15,CT_Log,Cert_Anomaly,initech.io,4,90,0.613,4.3,0,None,364,1,Low,0,1,0,290,3,0,8,0,0,0,1.26,0
01/07/25 5:50,Paste,Data_Dump,umbrellacorp.org,4,853,0.865,4.6,0,None,503,12,Medium,1,7,0,262,6,0,6,0,0,0,6.67,2
26/07/25 23:55,DNS,DNS_Record,umbrellacorp.org,9,907,0.979,4.6,0,None,263,1,Medium,0,0,0,346,6,0,6,0,0,0,1.29,0
28/07/25 6:04,DNS,Zone_Transfer,piedpiper.net,11,838,0.771,4.6,0,None,237,3,Critical,0,0,0,22,7,0,9,0,0,0,1.51,1
22/07/25 21:40,CT_Log,Wildcard_Cert,starkindustries.io,1,95,0.67,5.5,0,None,110,1,High,0,2,1,92,5,1,8,0,0,0,0.29,1
30/05/25 20:16,DNS,Zone_Transfer,nakatomicorp.com,1,122,0.842,7.8,0,None,20,1,High,0,0,0,245,13,1,8,1,1,0,0,1
11/02/26 18:34,CVE,Vulnerability,aperture-science.net,7,12,0.144,8.1,1,Functional,1293,1,Medium,1,3,0,172,2,0,8,0,0,0,0.93,3
09/08/25 1:29,DNS,DNS_Record,hooli.com,2,13,0.891,2.3,0,None,590,1,Low,0,0,0,128,10,1,4,0,0,0,0.82,0
28/12/25 20:17,CVE,Vulnerability,tyrell-corp.io,8,72,0.283,8.5,1,POC,15,1,High,0,0,1,183,2,0,6,0,0,0,1.25,2
02/01/26 8:30,DNS,Subdomain,acmecorp.com,11,97,0.9,1.8,0,None,290,1,Low,0,0,0,252,13,1,3,0,0,0,0.39,0
18/04/25 3:43,DNS,Zone_Transfer,hooli.com,50,397,0.407,5.3,0,None,4,1,Low,0,0,0,177,8,1,12,0,0,0,0.77,0
09/02/26 10:36,CT_Log,Wildcard_Cert,piedpiper.net,9,307,0.547,6.5,0,None,41,2,Critical,0,0,1,233,2,0,5,0,0,0,0.45,1
04/01/26 16:07,Paste,Credential_Leak,cyberdyne.systems,6,442,0.528,7,0,None,398,4,High,1,2,0,148,7,1,8,0,0,0,7.69,2
12/02/26 16:20,CVE,CVE_Entry,acmecorp.com,4,361,0.888,3.9,0,None,78,4,Low,1,3,0,-15,4,0,7,0,0,0,4.29,1
03/05/25 23:38,Paste,Data_Dump,orbitalx.space,1,1,0.323,8.7,0,None,46,1,Low,0,2,0,242,1,1,5,0,0,0,,1
12/10/25 22:44,CT_Log,Cert_Anomaly,initech.io,1,48,0.578,6.2,0,None,46,1,Low,0,0,1,18,5,0,6,0,0,0,1.79,1
26/02/26 2:51,DNS,Zone_Transfer,multivac.systems,15,343,0.239,5.5,0,None,133,2,Medium,0,0,0,224,19,0,5,0,0,0,0.74,1
16/12/25 13:31,CT_Log,Wildcard_Cert,nakatomicorp.com,6,150,0.849,2,0,None,834,1,Low,0,0,1,21,5,0,6,0,0,0,0.4,0
18/11/25 10:09,CVE,Vulnerability,umbrellacorp.org,4,65,0.717,4.4,0,None,384,1,Low,0,0,0,160,1,0,6,0,1,0,0,0
23/05/25 15:51,CT_Log,Cert_Anomaly,umbrellacorp.org,2,379,0.846,1.9,0,None,362,1,Low,0,1,0,17,2,0,7,0,0,0,0.79,0
21/04/25 9:07,CVE,Exploit_Code,nakatomicorp.com,4,398,0.443,7.7,1,Weaponized,44,1,High,0,0,0,196,5,0,4,0,0,0,0.21,2
19/05/25 22:51,CT_Log,Cert_Anomaly,initech.io,3,60,0.267,5.3,0,None,32,4,Low,0,0,1,10,5,0,1,0,0,0,1.75,1
24/06/25 14:01,DNS,Zone_Transfer,globexinc.com,7,349,0.39,3,0,None,310,1,Low,0,0,0,27,6,0,15,0,0,0,0.51,0
16/02/26 10:02,GitHub,Secret_Token,wayneenterprises.com,8,284,0.516,9.5,0,None,15,2,Critical,1,2,0,178,6,0,3,0,1,0,1.32,3
11/09/25 4:09,Paste,Config_Dump,piedpiper.net,3,8,0.54,3.3,0,None,107,1,High,1,11,0,123,2,1,7,0,1,0,1.67,2
05/02/26 16:10,CVE,CVE_Entry,oscorptech.com,2,94,0.331,6.2,1,Functional,125,1,Low,0,0,0,171,,0,3,0,0,0,1.09,2
11/06/25 0:36,GitHub,Password,quantumleap.dev,8,121,0.48,5.8,0,None,,7,Medium,1,1,0,198,5,0,3,0,6,0,20.11,2
12/04/25 6:30,GitHub,Source_Code,oscorptech.com,11,70,0.463,4.1,1,POC,788,1,Medium,0,0,0,198,1,0,6,0,28,0,2.53,2
25/01/26 3:07,GitHub,Password,soylentgreen.co,10,210,0.112,8.7,0,None,113,1,High,1,1,0,327,3,0,2,0,8,0,1.53,3
27/09/25 6:40,CT_Log,Cert_Anomaly,globexinc.com,9,373,0.659,4.2,0,None,420,1,Medium,0,0,1,380,2,0,5,0,0,0,0.46,1
27/02/26 1:41,GitHub,API_Key,tyrell-corp.io,6,215,0.385,8.3,0,None,1299,1,Medium,1,1,1,154,6,0,2,1,1,0,2.28,2
03/07/25 9:47,DNS,DNS_Record,orbitalx.space,4,812,0.902,3.9,1,Functional,85,3,Critical,0,0,0,238,4,0,11,0,0,0,1.09,2
06/10/25 22:34,Paste,PII_Leak,starkindustries.io,2,73,0.487,5,1,POC,51,1,Medium,0,4,0,183,2,1,3,0,0,0,2.01,1
25/01/26 10:05,CVE,Vulnerability,oscorptech.com,5,59,0.594,7.8,1,Functional,270,1,High,0,0,0,120,2,0,8,0,0,0,0.77,2
25/01/26 22:45,CT_Log,Cert_Anomaly,aperture-science.net,3,167,0.161,8.4,0,None,434,1,Medium,0,0,0,26,1,0,7,0,0,0,0.59,1
04/10/25 16:57,CVE,Exploit_Code,oscorptech.com,4,214,0.402,5.1,0,None,164,2,Medium,0,0,0,216,12,0,1,0,0,0,0.88,1
31/05/25 18:16,Paste,Credential_Leak,multivac.systems,4,318,0.503,5.3,0,None,224,4,High,1,4,0,261,3,0,2,0,0,0,7.29,2
10/05/25 21:09,CVE,Exploit_Code,globexinc.com,1,86,0.562,3.7,1,POC,11,1,Critical,0,1,0,214,3,1,5,0,0,0,2.13,2
19/07/25 13:30,CT_Log,Cert_Anomaly,nakatomicorp.com,2,62,0.796,4,0,None,238,4,Medium,0,0,0,10,1,0,4,0,1,0,3.37,0
06/10/25 1:26,Paste,Config_Dump,acmecorp.com,1,217,1,3.7,0,None,119,5,Low,0,3,0,232,2,0,8,1,0,0,5.5,0
20/06/25 15:16,Paste,Config_Dump,hooli.com,4,40,0.272,6.1,0,None,121,1,High,0,3,0,189,2,0,3,0,0,0,1.97,1
11/02/26 18:27,CVE,Exploit_Code,nexustech.io,5,45,0.499,5.6,1,Functional,37,1,High,0,0,0,308,6,0,8,0,0,0,1.02,2
13/03/26 14:38,CVE,CVE_Entry,hooli.com,6,149,0.553,7.9,1,Functional,117,2,Medium,0,0,0,225,7,0,2,0,0,0,2.62,2
29/03/26 15:15,CT_Log,Wildcard_Cert,umbrellacorp.org,4,50,0.919,4.3,0,None,12,1,Medium,0,0,0,10,2,0,3,0,1,0,0.69,0
31/08/25 11:55,DNS,Wildcard_Entry,umbrellacorp.org,4,617,0.468,5.7,0,None,115,2,High,0,0,0,258,8,0,14,1,2,0,2.2,1
16/04/25 1:33,CVE,Exploit_Code,nexustech.io,6,48,0,8.8,1,Weaponized,33,1,High,0,0,0,139,14,1,3,0,1,0,0.86,3
08/04/25 15:54,Paste,Config_Dump,piedpiper.net,4,211,0.529,5.6,0,None,130,6,Medium,1,6,0,62,1,0,8,0,0,0,14.6,2
22/06/25 8:39,GitHub,Secret_Token,cyberdyne.systems,3,473,0.606,6.6,0,None,340,3,High,1,5,0,179,2,0,2,0,7,0,7.39,2
02/07/25 8:14,DNS,Subdomain,nakatomicorp.com,10,250,0.76,3.5,0,None,262,1,Critical,0,0,0,244,4,0,8,0,0,0,0,0
14/02/26 17:06,DNS,DNS_Record,quantumleap.dev,7,967,0.507,5,0,None,29,1,Medium,0,0,0,322,3,0,4,0,0,0,1.33,0
20/09/25 8:04,DNS,DNS_Record,skynet-defense.io,42,54,0.936,4.5,0,None,166,1,High,0,0,0,141,8,1,8,0,0,0,0,0
17/12/25 11:54,Paste,Credential_Leak,genisys.ai,9,98,0.208,9.1,0,None,179,4,Medium,1,0,1,166,3,1,7,0,0,0,6.07,3
25/02/26 23:41,CT_Log,Cert_Anomaly,oscorptech.com,3,556,0.398,8.5,0,None,281,2,Medium,0,0,0,48,4,0,2,0,0,0,1.48,1
02/11/25 17:33,CVE,CVE_Entry,oscorptech.com,6,342,0.451,8.2,1,Functional,147,2,Critical,0,0,0,172,3,1,6,1,0,0,3.22,3
17/08/25 18:26,CVE,Exploit_Code,orbitalx.space,4,177,0.899,4.8,1,POC,6,1,Critical,0,0,0,199,7,1,5,0,0,0,0.9,2
21/06/25 17:41,CT_Log,Wildcard_Cert,globexinc.com,7,128,0.971,6.4,0,None,125,3,Critical,0,0,0,149,5,0,1,0,0,0,3.06,1
14/11/25 3:56,CVE,Exploit_Code,globexinc.com,8,364,0.019,8.6,1,Functional,153,1,Medium,0,0,0,119,2,0,5,0,0,0,1.49,2
13/04/25 12:30,GitHub,Secret_Token,wayneenterprises.com,4,188,0.253,8,0,None,767,3,High,1,2,0,165,2,0,5,0,2,0,3.46,2
19/08/25 15:34,CVE,Exploit_Code,kaijuglobal.com,15,467,0.328,7.1,1,Weaponized,45,1,Critical,1,1,0,207,4,0,5,0,0,0,0.01,3
23/02/26 17:59,Paste,Data_Dump,blackmesa.org,2,182,0.427,5.8,0,None,1260,8,Low,0,12,0,137,5,0,2,0,1,0,16.28,1
10/09/25 13:26,CVE,CVE_Entry,acmecorp.com,7,186,0.563,,0,None,32,2,Medium,0,0,0,197,2,0,2,0,0,0,2.24,1
08/09/25 17:07,CVE,Exploit_Code,skynet-defense.io,4,185,0.88,4.9,1,Functional,25,2,Medium,1,4,0,296,4,0,7,0,0,0,1.41,2
12/11/25 19:37,GitHub,API_Key,hooli.com,4,134,0.641,4.1,0,None,2441,4,High,0,0,0,380,3,0,2,0,8,0,4.97,1
09/07/25 11:43,GitHub,Password,weyland-yutani.com,7,95,0.394,6.8,0,None,189,1,High,1,0,0,,3,0,7,0,1,0,1.13,1
08/04/25 9:47,Paste,Config_Dump,aperture-science.net,8,329,0.527,4.5,1,POC,159,1,Medium,1,5,0,250,2,0,1,0,0,0,1.66,2
17/01/26 7:55,DNS,Subdomain,aperture-science.net,40,1124,0.993,1.1,1,Functional,228,3,Medium,0,0,0,,16,0,10,0,0,0,5.06,1
16/02/26 19:07,CT_Log,Wildcard_Cert,multivac.systems,6,36,0.812,4.8,0,None,50,1,Low,0,0,1,74,2,1,3,0,0,0,1.19,0
30/03/26 14:12,CVE,Exploit_Code,atlas-corp.org,5,292,0.454,6.9,1,Functional,185,2,Medium,0,0,0,207,3,0,3,0,0,0,2.19,2
09/08/25 13:39,DNS,Wildcard_Entry,hooli.com,16,446,0.895,3.6,0,None,249,2,Low,0,0,0,305,13,0,8,0,0,0,2.06,0
22/03/26 3:53,DNS,Wildcard_Entry,weyland-yutani.com,19,106,0.712,4.5,0,None,16,1,Critical,0,0,1,119,24,1,15,0,0,0,1.84,1
15/12/25 18:49,DNS,DNS_Record,initech.io,52,18,0.866,4.4,1,POC,78,1,High,0,2,0,225,8,0,6,0,0,0,1.05,1
03/10/25 7:23,GitHub,API_Key,initech.io,4,508,0.385,7.8,0,None,163,2,Critical,1,3,0,279,2,0,2,0,14,0,3.26,2
28/09/25 8:53,CVE,Exploit_Code,orbitalx.space,4,148,0.558,5.3,1,POC,72,1,Low,0,1,0,202,4,0,2,0,0,0,1.58,1
22/06/25 23:34,CVE,CVE_Entry,initech.io,5,100,1,6.6,1,POC,133,1,Medium,0,0,0,49,2,0,3,0,0,0,0.28,1
16/05/25 8:08,GitHub,Password,hooli.com,4,172,0.354,8.9,0,None,72,1,High,1,4,0,211,2,0,7,0,1,0,1.43,2
10/12/25 0:47,CT_Log,Certificate,quantumleap.dev,10,65,0.912,1.5,1,Functional,94,2,High,0,0,1,44,1,0,7,0,0,0,2.94,1
02/01/26 10:44,CT_Log,Wildcard_Cert,quantumleap.dev,5,205,0.846,5.9,1,POC,159,1,High,0,0,0,32,0,1,4,0,0,0,1.74,2
28/08/25 18:49,Paste,Credential_Leak,starkindustries.io,1,161,0.161,8.1,0,None,261,2,High,1,8,0,191,8,0,7,0,0,0,0.47,2
21/04/25 4:46,CVE,CVE_Entry,wayneenterprises.com,4,267,0.259,8.1,1,Weaponized,96,1,High,0,0,0,291,2,0,4,0,2,0,0.98,2
01/02/26 14:19,DNS,Wildcard_Entry,orbitalx.space,4,262,0.299,6.1,0,None,84,2,Critical,0,0,0,368,6,0,11,0,0,0,2.77,1
15/03/26 22:28,DNS,DNS_Record,globexinc.com,10,288,0.518,2.7,0,None,3,1,Medium,0,0,0,220,8,0,9,0,0,0,0.11,0
24/03/26 23:53,CVE,Exploit_Code,kaijuglobal.com,5,78,0.764,6.5,0,None,452,1,High,0,0,0,230,5,0,3,0,0,0,1.06,1
23/11/25 9:01,DNS,Wildcard_Entry,cyberdyne.systems,5,276,0.781,5.2,0,None,78,7,High,0,0,0,265,8,0,5,1,0,0,7.67,2
07/01/26 20:28,CT_Log,Certificate,starkindustries.io,4,111,0.823,1.1,1,Weaponized,237,2,Low,0,0,0,35,2,0,6,0,0,0,3.78,1
29/05/25 5:57,CT_Log,Certificate,oscorptech.com,7,15,0.77,2.8,0,None,110,1,High,0,0,0,97,3,0,5,0,0,0,1.4,0
16/10/25 2:15,CVE,Exploit_Code,piedpiper.net,5,87,0.653,4.7,0,None,54,3,High,0,0,0,156,1,0,4,0,0,0,2.95,1
19/02/26 9:58,GitHub,Source_Code,wayneenterprises.com,6,324,0.325,7.6,0,None,286,8,Critical,0,0,1,153,5,1,1,0,9,0,21.63,3
23/10/25 8:42,GitHub,API_Key,initech.io,2,285,0.586,7.8,0,None,18,5,Critical,1,2,0,200,6,1,1,0,7,0,9.59,3
01/04/25 19:36,GitHub,API_Key,starkindustries.io,5,8,0.51,5.1,0,None,106,3,Critical,1,1,0,178,6,0,2,0,5,0,6.12,2
04/03/26 15:57,DNS,Subdomain,soylentgreen.co,8,730,0.937,3,0,None,96,2,Medium,0,0,0,143,6,0,15,0,0,0,1.82,0
30/08/25 2:43,CVE,CVE_Entry,orbitalx.space,9,36,0.62,3.6,0,None,78,1,High,0,0,0,257,4,1,2,0,0,0,0.62,0
15/03/26 16:00,CVE,CVE_Entry,piedpiper.net,9,273,0.353,5.6,1,POC,84,2,Medium,0,0,0,219,5,1,2,0,0,0,1.78,2
17/02/26 17:52,GitHub,API_Key,oscorptech.com,2,556,0.767,5.7,0,None,440,2,Critical,1,1,0,153,5,0,1,0,16,0,2.88,2
02/10/25 2:02,DNS,DNS_Record,hooli.com,5,547,0.905,3,0,None,182,1,Low,0,0,0,220,13,0,15,0,0,0,1.03,0
17/12/25 13:54,DNS,DNS_Record,hooli.com,9,44,0.66,3,1,POC,243,3,Medium,0,0,0,210,12,1,6,0,0,0,4.64,1
01/11/25 10:31,DNS,Wildcard_Entry,oscorptech.com,6,139,0.604,7.9,0,None,49,3,Critical,0,0,0,226,6,1,5,0,0,0,2.45,2
25/10/25 18:52,DNS,Subdomain,umbrellacorp.org,7,264,0.558,2.8,0,None,13,3,Medium,0,0,0,309,6,0,14,0,0,0,2.22,0
23/01/26 15:21,GitHub,Config,tyrell-corp.io,16,25,0.416,5.9,1,POC,722,1,Critical,1,1,0,178,4,0,8,0,4,0,1.96,3
07/02/26 17:31,CT_Log,Cert_Anomaly,initech.io,2,108,0.743,3.4,0,None,122,1,Low,0,0,0,77,3,0,7,0,1,0,1.45,0
10/02/26 19:14,DNS,Zone_Transfer,nexustech.io,4,95,0.343,8.8,0,None,40,1,High,0,0,0,153,14,1,10,0,0,0,1.01,1
07/11/25 13:55,CT_Log,Certificate,globexinc.com,1,254,0.674,5.1,0,None,3200,1,High,0,0,0,235,9,0,5,0,0,0,1.89,1
03/02/26 6:29,GitHub,Config,quantumleap.dev,2,367,0.528,5.2,0,None,156,1,Critical,0,0,0,169,2,0,4,1,3,0,0.51,1
20/04/25 17:27,DNS,DNS_Record,orbitalx.space,6,468,0.826,0.9,0,None,535,3,High,0,0,0,221,7,0,13,0,0,0,3.79,1
03/05/25 17:14,Paste,Credential_Leak,quantumleap.dev,8,53,0.15,8.1,0,None,1256,12,Critical,1,11,0,326,3,0,4,0,0,0,9.82,3
10/10/25 1:15,CT_Log,Wildcard_Cert,initech.io,10,69,0.601,5.5,0,None,124,1,Medium,0,0,0,34,2,0,2,0,0,0,0.81,0
01/01/26 1:12,DNS,Wildcard_Entry,quantumleap.dev,10,1123,0.771,5.4,0,None,91,2,High,0,1,0,264,8,1,5,0,0,0,1.32,1
05/11/25 9:41,DNS,Zone_Transfer,wayneenterprises.com,15,250,0.291,8,0,None,111,1,Critical,0,0,0,122,9,0,14,0,0,0,1.06,1
26/02/26 10:48,DNS,Zone_Transfer,skynet-defense.io,26,86,0.392,7.3,0,None,172,2,High,0,0,0,221,13,1,15,1,0,0,0.14,1
25/09/25 16:41,Paste,PII_Leak,cyberdyne.systems,2,88,0.511,7.8,0,None,318,3,Critical,0,4,0,262,3,0,7,0,0,0,4.16,2
17/11/25 12:38,Paste,PII_Leak,umbrellacorp.org,8,49,0.762,5.1,0,None,22,1,High,0,2,0,302,4,0,6,0,0,0,0.54,1
29/03/26 10:54,CVE,Exploit_Code,lexcorp.com,3,1178,0.23,8.7,1,Functional,33,1,Medium,0,0,0,261,3,1,2,0,0,0,1.5,3
23/08/25 11:12,DNS,DNS_Record,wayneenterprises.com,5,191,0.626,5.1,0,None,9,1,High,0,1,0,126,4,1,10,0,0,0,1.11,1
25/10/25 1:34,CVE,Vulnerability,globexinc.com,6,179,0.857,2,0,None,5,1,Medium,0,0,0,257,1,0,8,0,0,0,0,0
25/04/25 7:28,Paste,Config_Dump,soylentgreen.co,7,211,0.96,3.7,0,None,13,28,High,0,1,1,-5,3,0,3,0,0,0,61.23,1
29/04/25 23:34,Paste,Data_Dump,cyberdyne.systems,8,380,0.661,2,0,None,57,44,Critical,0,4,0,41,3,0,2,0,0,0,138.42,2
