timestamp,source_type,artifact_type,domain,subdomain_count,subdomain_age_days,domain_reputation_score,cvss_base_score,exploit_availability,exploit_maturity,cve_age_days,exposure_frequency,leak_severity,has_credentials,paste_site_mentions,ct_log_anomaly,ssl_days_remaining,open_ports_count,service_version_outdated,dns_record_type_count,is_wildcard_dns,github_leak_count,anomaly_score,exposure_velocity,risk_score,leak_severity_encoded,exploit_maturity_encoded,source_CT_Log,source_CVE,source_DNS,source_GitHub,source_Paste,artifact_API_Key,artifact_CVE_Entry,artifact_Cert_Anomaly,artifact_Certificate,artifact_Config,artifact_Config_Dump,artifact_Credential_Leak,artifact_DNS_Record,artifact_Data_Dump,artifact_Exploit_Code,artifact_PII_Leak,artifact_Password,artifact_Secret_Token,artifact_Source_Code,artifact_Subdomain,artifact_Vulnerability,artifact_Wildcard_Cert,artifact_Wildcard_Entry,artifact_Zone_Transfer,domain_encoded,is_outlier
2025-09-06 09:52:53,CVE,Exploit_Code,globexinc.com,2,118.0,0.737,2.9,1,POC,353.0,1,High,0,0.0,0,187.0,1.0,0,7,1,0,0.24312516388533978,0.91,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0
2025-06-27 02:17:41,CT_Log,Certificate,quantumleap.dev,1,51.0,0.741,2.7,1,POC,71.0,1,Medium,0,0.0,1,34.0,4.0,0,5,0,0,0.38444668885452804,0.27,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
2025-08-06 11:52:18,DNS,Zone_Transfer,blackmesa.org,19,1341.0,0.516,7.6,0,POC,129.0,1,High,0,0.0,0,154.0,8.0,0,7,0,0,0.31991381002757624,1.33,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
2025-07-06 15:49:13,CVE,CVE_Entry,genisys.ai,9,20.0,0.366,5.5,0,POC,37.0,1,Medium,1,1.0,1,287.0,2.0,1,5,0,0,0.4165708682181267,1.69,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2025-08-13 18:24:57,DNS,Zone_Transfer,initech.io,17,517.0,0.443,6.2,0,POC,3326.0,1,Low,0,0.0,0,304.0,7.0,0,8,0,0,0.2886416975140874,0.63,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1
2025-04-17 22:29:22,CVE,CVE_Entry,blackmesa.org,5,250.0,0.429,8.3,1,Functional,62.0,2,High,0,1.0,0,164.0,2.0,0,8,0,0,0.10753060226049782,2.84,3,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2026-02-21 00:21:02,Paste,PII_Leak,blackmesa.org,3,131.0,0.749,1.8,1,POC,1102.0,3,High,0,2.0,0,158.0,2.0,0,5,0,0,0.3163194079707058,1.46,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1
2025-05-06 16:12:43,Paste,Data_Dump,atlas-corp.org,3,113.0,1.0,4.4,0,POC,24.0,3,Medium,1,16.0,0,101.0,3.0,0,3,0,0,0.3433401728135522,4.37,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2025-11-30 13:23:49,CT_Log,Cert_Anomaly,orbitalx.space,2,26.0,0.692,2.7,0,POC,123.0,2,Low,0,0.0,0,4.0,6.0,0,2,0,1,0.24532754128614787,3.19,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
2025-09-08 17:06:54,GitHub,API_Key,acmecorp.com,5,8.0,0.402,6.3,0,POC,206.0,5,Low,0,0.0,0,97.0,3.0,0,1,0,2,0.22156277852165973,6.84,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-28 13:10:57,Paste,Credential_Leak,acmecorp.com,7,540.0,0.503,3.7,0,POC,25.0,3,High,1,6.0,0,231.0,1.0,0,4,0,0,0.2532628530042188,4.8,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-08 18:48:43,CVE,CVE_Entry,hooli.com,2,131.0,0.358,8.2,1,Functional,3506.0,3,High,0,0.0,0,64.0,3.0,0,5,0,0,0.22496667950188953,3.9,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
2026-03-19 22:06:30,GitHub,API_Key,blackmesa.org,4,325.0,0.344,7.4,1,Weaponized,58.0,3,High,1,1.0,0,230.0,9.0,1,1,0,31,0.5626263559607242,3.86,4,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2026-02-28 14:15:15,CT_Log,Cert_Anomaly,genisys.ai,5,57.0,0.522,6.7,0,POC,1169.0,5,Low,0,0.0,0,65.0,1.0,0,8,0,0,0.27535284409340566,4.36,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2025-06-03 03:43:48,GitHub,Password,weyland-yutani.com,1,781.0,0.497,7.7,0,POC,97.0,1,Medium,1,3.0,0,213.0,2.0,0,7,0,3,0.2101395789777426,0.0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,1
2026-02-26 02:59:52,CVE,Vulnerability,initech.io,1,76.0,0.267,8.9,1,Weaponized,87.0,1,Critical,0,0.0,0,274.0,1.0,0,3,0,0,0.24449565335922163,2.49,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0
2026-01-29 04:28:59,CVE,Exploit_Code,orbitalx.space,7,275.0,0.498,6.7,1,POC,84.0,1,Medium,0,1.0,1,134.0,2.0,0,6,0,1,0.2885266729947653,0.88,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0
2025-04-17 09:29:30,Paste,PII_Leak,weyland-yutani.com,3,36.0,0.772,3.8,0,POC,558.0,5,Critical,1,3.0,0,44.0,5.0,0,7,1,0,0.42435492246579987,7.47,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,1
2025-05-25 13:37:59,CVE,Exploit_Code,blackmesa.org,2,39.0,0.25,7.8,0,POC,91.0,1,Medium,0,0.0,0,130.0,15.0,1,1,0,0,0.24752746605706277,0.58,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1
2026-03-02 17:33:29,GitHub,Config,weyland-yutani.com,2,62.0,0.447,6.5,0,POC,131.0,4,Medium,0,0.0,1,107.0,2.0,0,5,0,5,0.2607252986934595,8.5,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
2025-06-05 03:55:48,CVE,Exploit_Code,piedpiper.net,4,401.0,0.744,5.5,0,POC,198.0,1,High,0,0.0,0,175.0,2.0,0,6,0,0,0.027964595874533593,0.89,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0
2026-01-28 06:27:06,GitHub,Config,initech.io,2,44.0,0.684,4.3,1,Functional,1193.0,4,Critical,0,0.0,0,328.0,3.0,1,4,0,34,0.540649011301763,11.71,3,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
2025-07-25 03:41:12,CT_Log,Wildcard_Cert,wayneenterprises.com,12,110.0,0.725,5.8,1,Functional,378.0,1,Medium,0,0.0,1,19.0,2.0,1,5,0,0,0.5319388770721489,0.19,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0
2025-05-10 13:42:08,CT_Log,Certificate,tyrell-corp.io,5,10.0,0.82,1.1,1,Functional,1113.0,1,Low,0,0.0,0,41.0,4.0,0,7,0,0,0.3605150784057711,0.54,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
2025-11-03 13:53:33,CT_Log,Certificate,wayneenterprises.com,4,685.0,0.714,4.4,0,POC,108.0,1,Low,0,0.0,0,200.0,2.0,1,8,0,0,0.2522954809175795,0.94,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
2026-03-14 03:42:32,DNS,DNS_Record,hooli.com,8,1266.0,0.804,2.7,0,POC,182.0,1,High,0,0.0,0,143.0,23.0,1,10,1,0,0.4991411184253247,0.67,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1
2025-04-17 09:06:41,Paste,Data_Dump,umbrellacorp.org,2,11.0,0.822,4.2,0,POC,647.0,2,High,0,8.0,1,250.0,3.0,1,7,0,0,0.3789548455585965,5.1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,1
2026-03-24 14:07:50,CVE,Vulnerability,wayneenterprises.com,1,374.0,0.4,5.3,0,POC,28.0,4,Low,0,1.0,0,124.0,4.0,0,4,0,1,0.19524068825988838,4.05,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0
2026-01-30 02:37:11,CT_Log,Certificate,starkindustries.io,1,75.0,0.97,4.7,0,POC,2389.0,1,High,0,0.0,1,16.0,2.0,0,8,0,0,0.3687111394464213,1.65,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
2025-10-02 06:02:34,CT_Log,Certificate,globexinc.com,2,49.0,0.559,5.1,0,POC,387.0,1,Low,0,0.0,1,75.0,2.0,0,5,0,0,0.2905845876233062,0.99,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2025-08-09 10:50:04,CT_Log,Wildcard_Cert,acmecorp.com,2,189.0,0.882,4.3,0,POC,70.0,2,Medium,0,0.0,0,260.0,3.0,0,6,1,0,0.29858890139163785,2.79,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-08-19 23:55:59,DNS,Subdomain,initech.io,6,45.0,0.58,3.0,0,POC,393.0,1,Critical,0,0.0,0,81.0,11.0,1,12,0,0,0.27902224008470256,1.25,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1
2025-12-01 14:17:48,CVE,Exploit_Code,quantumleap.dev,22,17.0,0.487,5.2,1,POC,106.0,3,Medium,0,1.0,0,179.0,2.0,0,1,0,0,0.18156604268274534,1.06,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,1
2026-01-31 04:24:59,GitHub,Config,oscorptech.com,5,65.0,0.393,6.9,0,POC,638.0,5,High,0,0.0,0,242.0,3.0,0,4,1,6,0.21315136290865733,8.75,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
2026-01-28 15:46:52,CVE,Vulnerability,tyrell-corp.io,6,212.0,0.688,6.7,1,Functional,5.0,1,High,1,1.0,0,407.0,6.0,0,3,0,0,0.265930443848744,0.95,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0
2026-03-16 01:38:58,GitHub,Config,umbrellacorp.org,3,78.0,0.318,7.2,0,POC,33.0,3,Medium,1,1.0,0,198.0,3.0,0,6,0,16,0.17974125806338592,2.6,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
2025-08-11 02:51:35,GitHub,Secret_Token,weyland-yutani.com,5,75.0,0.275,9.1,0,POC,100.0,2,Critical,0,0.0,0,185.0,1.0,1,7,0,2,0.22893489008190615,3.63,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0
2025-05-24 02:47:47,Paste,PII_Leak,oscorptech.com,12,91.0,0.647,5.9,0,POC,30.0,3,Critical,0,5.0,0,321.0,2.0,0,4,0,0,0.2381826943157841,10.96,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1
2026-02-27 11:26:58,Paste,PII_Leak,weyland-yutani.com,7,229.0,0.997,3.0,0,POC,258.0,3,Critical,1,2.0,0,186.0,1.0,0,2,0,0,0.302068787166513,7.99,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,1
2025-08-19 23:56:43,CVE,Vulnerability,genisys.ai,1,315.0,0.925,3.1,0,POC,42.0,1,Medium,0,0.0,0,254.0,1.0,0,2,0,0,0.09938554020857637,1.23,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0
2026-01-09 09:15:11,CT_Log,Cert_Anomaly,tyrell-corp.io,1,73.0,0.728,2.7,0,POC,388.0,2,Medium,0,0.0,1,377.0,2.0,1,3,0,0,0.45851596172487985,2.48,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
2025-06-06 23:58:17,CT_Log,Cert_Anomaly,atlas-corp.org,1,44.0,0.577,6.8,1,Weaponized,40.0,1,Low,0,0.0,0,4.0,5.0,0,8,0,0,0.4166836845726821,1.27,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-14 11:26:29,CVE,Vulnerability,wayneenterprises.com,6,17.0,0.609,7.4,0,POC,80.0,1,High,0,0.0,0,269.0,2.0,0,7,0,0,0.042397446532117855,0.0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0
2025-12-06 10:10:22,GitHub,Source_Code,wayneenterprises.com,6,53.0,0.167,8.3,0,POC,89.0,1,Critical,0,1.0,0,306.0,6.0,0,1,0,4,0.204105906415056,1.83,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1
2026-03-15 18:51:11,GitHub,Secret_Token,aperture-science.net,7,80.0,0.384,7.4,1,Functional,27.0,2,Critical,1,6.0,0,185.0,4.0,0,3,0,114,0.45202312560918967,1.31,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2025-06-13 12:59:24,GitHub,Secret_Token,weyland-yutani.com,7,165.0,0.396,6.4,0,POC,22.0,1,Critical,1,1.0,0,146.0,3.0,0,4,0,1,0.13202032225209936,1.85,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0
2025-06-28 00:05:27,CVE,CVE_Entry,nexustech.io,3,193.0,0.329,7.1,1,Weaponized,591.0,2,High,0,0.0,0,147.0,1.0,0,2,0,0,0.20682382149854472,2.31,3,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
2025-09-13 10:13:05,Paste,Config_Dump,blackmesa.org,4,2.0,0.487,2.8,1,POC,2681.0,1,High,1,6.0,0,216.0,2.0,0,1,0,0,0.4550256869877535,1.64,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2025-09-05 18:32:37,GitHub,Config,umbrellacorp.org,4,102.0,0.836,2.8,0,POC,36.0,3,High,1,2.0,0,276.0,3.0,1,1,0,1,0.23772245741888876,3.06,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
2025-09-10 08:18:41,Paste,Credential_Leak,weyland-yutani.com,4,224.0,0.564,6.3,1,POC,25.0,27,High,1,2.0,0,320.0,3.0,0,2,0,1,0.5854357437941198,32.33,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,1
2025-08-15 10:04:04,DNS,DNS_Record,oscorptech.com,11,217.0,0.714,3.0,0,POC,102.0,2,High,0,0.0,0,209.0,6.0,1,15,1,0,0.3580476961794943,2.77,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0
2025-09-26 13:05:41,GitHub,API_Key,blackmesa.org,7,108.0,0.35,5.2,0,POC,607.0,3,High,0,0.0,0,229.0,4.0,1,7,0,3,0.17193586470325606,7.26,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2025-05-22 12:00:32,DNS,Subdomain,starkindustries.io,4,188.0,0.548,3.9,0,POC,37.0,2,High,0,0.0,0,105.0,13.0,1,12,1,0,0.3084976319340117,0.57,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,1
2025-05-30 15:38:52,GitHub,Source_Code,lexcorp.com,7,42.0,0.604,2.9,1,Weaponized,202.0,1,Low,0,0.0,0,207.0,4.0,1,6,0,1,0.39609685895667257,1.84,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0
2026-02-09 18:00:45,GitHub,API_Key,nexustech.io,6,325.0,0.657,7.1,0,POC,149.0,3,Critical,0,0.0,0,175.0,1.0,1,2,0,2,0.22251614680445364,4.28,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
2025-07-01 03:16:25,CT_Log,Cert_Anomaly,skynet-defense.io,3,196.0,0.876,2.9,1,Functional,188.0,3,Medium,0,0.0,0,48.0,2.0,0,6,0,0,0.3160004434696453,1.88,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
2025-08-28 03:17:49,Paste,Data_Dump,quantumleap.dev,2,592.0,0.895,2.0,0,POC,960.0,6,High,1,14.0,0,196.0,3.0,0,5,0,0,0.4432367849152229,12.2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,1
2025-06-16 07:33:10,GitHub,API_Key,starkindustries.io,3,33.0,0.01,9.2,0,POC,79.0,2,High,1,1.0,0,223.0,2.0,0,5,0,22,0.2579910386308084,2.69,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
2025-08-24 22:43:13,GitHub,Secret_Token,globexinc.com,3,43.0,0.141,10.0,0,POC,58.0,11,High,1,1.0,0,307.0,11.0,0,2,0,4,0.3467815427641109,15.77,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1
2025-08-16 10:39:37,DNS,DNS_Record,hooli.com,6,34.0,0.81,3.0,0,POC,432.0,2,High,1,2.0,0,406.0,9.0,0,9,0,0,0.28713815656749386,1.11,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0
2025-09-05 20:09:20,Paste,Credential_Leak,wayneenterprises.com,14,3.0,0.534,6.7,0,POC,76.0,1,High,1,8.0,0,272.0,1.0,0,6,0,0,0.2548038743009944,1.52,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1
2026-01-20 14:22:52,CVE,CVE_Entry,wayneenterprises.com,2,128.0,0.524,6.8,1,POC,37.0,1,High,0,0.0,0,244.0,3.0,0,4,0,0,0.042965921902596405,1.57,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
2026-01-27 22:39:59,Paste,PII_Leak,acmecorp.com,2,163.0,0.395,5.2,1,POC,97.0,3,Critical,0,5.0,0,391.0,4.0,0,4,1,0,0.43076761517216344,2.86,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-08-02 01:57:33,GitHub,Secret_Token,piedpiper.net,18,453.0,0.161,8.2,0,POC,1877.0,12,Medium,1,1.0,0,189.0,6.0,0,3,0,16,0.4460993698933243,18.53,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,1
2026-03-07 12:55:03,CT_Log,Wildcard_Cert,quantumleap.dev,4,29.0,0.207,6.9,0,POC,17.0,3,Medium,0,0.0,1,325.0,4.0,0,7,1,0,0.5102191056900984,2.18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0
2026-03-01 20:35:24,CVE,Vulnerability,nexustech.io,10,640.0,0.447,7.2,1,Weaponized,21.0,2,Critical,0,1.0,0,373.0,3.0,0,6,0,0,0.3108964553206006,2.49,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0
2025-08-11 16:16:48,DNS,DNS_Record,multivac.systems,15,245.0,0.882,3.9,0,POC,166.0,3,Critical,0,0.0,0,123.0,13.0,0,6,0,0,0.17230966953480642,2.32,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1
2025-06-26 01:42:46,CT_Log,Cert_Anomaly,hooli.com,4,100.0,0.92,4.9,1,POC,266.0,1,Low,0,0.0,0,21.0,1.0,0,6,0,0,0.2947067844843775,1.15,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2025-08-12 09:04:14,CVE,Exploit_Code,weyland-yutani.com,7,203.0,0.41,3.7,0,POC,127.0,1,High,0,0.0,0,202.0,4.0,0,3,0,0,0.0625976222625163,0.0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0
2025-12-17 08:27:15,Paste,Config_Dump,cyberdyne.systems,4,33.0,0.794,3.3,0,POC,102.0,3,High,1,1.0,0,74.0,2.0,1,8,0,0,0.342261872921091,5.07,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2025-11-28 14:58:16,GitHub,Password,piedpiper.net,1,111.0,0.386,6.4,0,POC,245.0,4,Medium,1,9.0,0,247.0,5.0,1,3,0,57,0.3770762910197807,4.85,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,1
2026-01-06 16:32:36,DNS,Wildcard_Entry,multivac.systems,20,185.0,0.775,7.5,0,POC,21.0,1,Medium,1,3.0,0,108.0,5.0,0,5,1,0,0.3825057448904986,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1
2025-06-21 11:03:11,GitHub,Secret_Token,kaijuglobal.com,2,950.0,0.474,7.1,0,POC,30.0,1,High,1,2.0,0,163.0,4.0,0,5,0,1,0.26201772532209544,1.61,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1
2026-02-18 18:13:33,DNS,DNS_Record,starkindustries.io,7,364.0,0.816,2.0,0,POC,43.0,1,High,0,0.0,0,173.0,9.0,1,15,0,0,0.2591984300446213,1.56,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0
2026-03-23 22:42:24,DNS,DNS_Record,globexinc.com,8,391.0,0.71,4.4,0,POC,47.0,1,Medium,0,0.0,1,148.0,5.0,1,13,0,0,0.39845465915364564,0.47,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
2026-01-03 19:10:09,CT_Log,Wildcard_Cert,aperture-science.net,16,91.0,0.865,5.7,0,POC,797.0,1,Medium,0,0.0,1,-5.0,4.0,1,7,1,1,0.579844822688654,0.75,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2025-12-16 03:33:35,CT_Log,Cert_Anomaly,initech.io,7,130.0,0.544,3.7,0,POC,361.0,1,Medium,0,0.0,0,6.0,4.0,0,3,0,0,0.1402031605659143,1.21,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2025-12-31 11:52:11,CVE,Vulnerability,skynet-defense.io,2,733.0,0.668,4.7,1,Functional,13.0,4,Low,0,0.0,0,200.0,2.0,0,3,0,0,0.25062569439306037,2.77,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,1
2025-10-14 12:27:12,DNS,Zone_Transfer,tyrell-corp.io,12,493.0,0.772,3.7,1,POC,73.0,4,Medium,0,0.0,0,50.0,15.0,1,9,0,0,0.40248242287445424,4.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1
2025-08-24 11:47:36,CVE,Vulnerability,genisys.ai,5,164.0,0.704,3.2,0,POC,125.0,2,High,0,0.0,0,142.0,5.0,0,2,0,0,0.03623940720582086,1.76,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0
2026-01-23 17:09:29,GitHub,Source_Code,skynet-defense.io,9,1.0,0.682,5.4,0,POC,214.0,1,Low,0,0.0,0,199.0,2.0,0,4,1,8,0.2654466981852237,2.05,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1
2026-03-01 05:55:03,CVE,Exploit_Code,nexustech.io,5,142.0,0.284,6.9,1,POC,114.0,1,Medium,0,0.0,0,139.0,1.0,1,4,0,0,0.14908462383470833,1.28,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0
2025-12-28 18:18:02,CT_Log,Cert_Anomaly,acmecorp.com,3,164.0,0.741,4.6,1,POC,5.0,1,Medium,0,0.0,0,313.0,6.0,0,8,0,0,0.23816668220516202,1.8,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-22 21:58:51,CVE,Vulnerability,nexustech.io,2,217.0,0.348,7.7,1,Weaponized,358.0,1,Critical,0,1.0,0,271.0,0.0,0,2,0,1,0.2728743183637987,1.37,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0
2025-06-11 19:16:09,DNS,DNS_Record,starkindustries.io,9,144.0,0.707,4.0,0,POC,12.0,2,High,0,0.0,0,208.0,6.0,0,9,0,0,0.11614240774232731,3.21,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0
2025-12-09 23:17:25,CT_Log,Wildcard_Cert,skynet-defense.io,5,58.0,0.709,4.8,0,POC,36.0,1,High,0,0.0,0,70.0,4.0,1,7,0,0,0.17666309113872536,2.09,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0
